,Country Name,Country Code,Region,Year,GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),Population growth (annual %),"Population, total"
0,Australia,AUS,East Asia & Pacific,2009,928762122698.05,1.89257360858259,42816.5674002829,-0.185773152884209,2.06083316277243,21691653.0
1,Australia,AUS,East Asia & Pacific,2010,1148890200292.42,2.22653807797504,52147.0241942843,0.648500068252503,1.55570626204128,22031750.0
2,Australia,AUS,East Asia & Pacific,2011,1398701323029.63,2.40897178005686,62609.6607161044,0.995812001601593,1.38952731561803,22340024.0
3,Australia,AUS,East Asia & Pacific,2012,1547649835732.89,3.91840962538336,68078.0442283168,2.11992606815087,1.74582000067359,22733465.0
4,Australia,AUS,East Asia & Pacific,2013,1577301840200.01,2.60619844706027,68198.4193446869,0.85530140286312,1.721151439989,23128129.0
5,Australia,AUS,East Asia & Pacific,2014,1468597690006.22,2.60740103188527,62558.2438786332,1.08830078150544,1.49156648912847,23475686.0
6,Australia,AUS,East Asia & Pacific,2015,1351768945139.11,2.20181015336807,56758.8692027821,0.741438843604087,1.43921665259925,23815995.0
7,Australia,AUS,East Asia & Pacific,2016,1207580901578.72,2.77914262537222,49918.7939327254,1.18626585064179,1.56194049810399,24190907.0
8,Australia,AUS,East Asia & Pacific,2017,1326882104817.0,2.31870938698817,53954.553494614,0.647495218504773,1.64682779735017,24592588.0
9,Australia,AUS,East Asia & Pacific,2018,1429733668185.91,2.90636311509867,57273.5204750079,1.37834535331957,1.49599671041328,24963258.0
10,Australia,AUS,East Asia & Pacific,2019,1394671325960.57,2.1811091061096,55049.571919719,0.682490945150491,1.47749071058438,25334826.0
11,Australia,AUS,East Asia & Pacific,2020,1330381544909.3,-0.33468635945016,51868.2475567823,-1.55643630102695,1.23342825131378,25649248.0
12,Australia,AUS,East Asia & Pacific,2021,1559033756285.13,2.11183088925151,60697.2454358579,1.96806164574946,0.14089508329287,25685412.0
13,Australia,AUS,East Asia & Pacific,2022,1692956646855.7,4.26894639349867,65077.676668821,2.95032558403243,1.27269881377618,26014399.0
14,Australia,AUS,East Asia & Pacific,2023,1723827215334.71,3.01698810357014,64711.7656030565,0.603284935712949,2.37089971050094,26638544.0
15,Austria,AUT,Europe & Central Asia,2009,401758735822.211,-3.76457817791677,48153.3240199631,-4.01634004211772,0.261953189906348,8343323.0
16,Austria,AUT,Europe & Central Asia,2010,392275107258.667,1.83709367680054,46903.7615854343,1.59257712849987,0.240394299500766,8363404.0
17,Austria,AUT,Europe & Central Asia,2011,431685217367.511,2.92279728368581,51442.2762464407,2.57644831811446,0.337080841831645,8391643.0
18,Austria,AUT,Europe & Central Asia,2012,409401816050.531,0.680445576816723,48564.9173350875,0.222450576943075,0.45593747231891,8429991.0
19,Austria,AUT,Europe & Central Asia,2013,430190979705.962,0.0255047121972183,50731.1272541847,-0.562298942527448,0.589387254692989,8479823.0
20,Austria,AUT,Europe & Central Asia,2014,442584815286.034,0.661272848852605,51786.3771747905,-0.122370667337563,0.781541632525841,8546356.0
21,Austria,AUT,Europe & Central Asia,2015,381971148530.543,1.01450158590511,44195.8175947748,-0.111540189504495,1.12099250236958,8642699.0
22,Austria,AUT,Europe & Central Asia,2016,395837353031.499,1.98943716230463,45307.5878620429,0.892469139632297,1.08139629872802,8736668.0
23,Austria,AUT,Europe & Central Asia,2017,417261151844.977,2.25857243250671,47429.1584564387,1.55072408627153,0.694621103604983,8797566.0
24,Austria,AUT,Europe & Central Asia,2018,454991174096.102,2.42538536088061,51466.5565633634,1.92771305987296,0.487071924768999,8840521.0
25,Austria,AUT,Europe & Central Asia,2019,444596155845.254,1.45052918393192,50067.5857265892,1.00040695317784,0.444673639004876,8879920.0
26,Austria,AUT,Europe & Central Asia,2020,435049316955.737,-6.63299143662553,48789.4978498872,-7.01982595202976,0.415176731565556,8916864.0
27,Austria,AUT,Europe & Central Asia,2021,479295362747.047,4.23786673253257,53517.8904509612,3.78471969654039,0.435671684056384,8955797.0
28,Austria,AUT,Europe & Central Asia,2022,470941926750.741,4.80643020178459,52084.6811953372,3.80895606240934,0.956287797076634,9041851.0
29,Austria,AUT,Europe & Central Asia,2023,516034144115.95,-0.828815088963225,56505.9682796867,-1.81192822738132,0.996275813585943,9132383.0
30,Belgium,BEL,Europe & Central Asia,2009,483254171097.812,-2.02074306169408,44760.2912443709,-2.80592074025158,0.804599572619861,10796493.0
31,Belgium,BEL,Europe & Central Asia,2010,481420882905.001,2.86429270764155,44184.946353964,1.928764195703,0.913639391631709,10895586.0
32,Belgium,BEL,Europe & Central Asia,2011,523330354138.133,1.69451389861332,47410.5669277464,0.38003456979618,1.3010029017038,11038264.0
33,Belgium,BEL,Europe & Central Asia,2012,496152879924.727,0.739217283058679,44670.5606845101,0.11640257847661,0.620163579337378,11106932.0
34,Belgium,BEL,Europe & Central Asia,2013,521791015247.06,0.459242192907709,46757.9518559598,-0.0131483860964465,0.471340143966627,11159407.0
35,Belgium,BEL,Europe & Central Asia,2014,535390200131.018,1.57853314322614,47764.0715120833,1.12859572471172,0.44392928847521,11209057.0
36,Belgium,BEL,Europe & Central Asia,2015,462335574841.484,2.04145900919961,41008.296719472,1.45189336758756,0.579446241677791,11274196.0
37,Belgium,BEL,Europe & Central Asia,2016,476062757356.927,1.26668640902095,42012.6227191016,0.755268919102846,0.506300002451376,11331422.0
38,Belgium,BEL,Europe & Central Asia,2017,502764720556.354,1.6195802783878,44198.4823908691,1.22886623616918,0.385228018372369,11375158.0
39,Belgium,BEL,Europe & Central Asia,2018,543299066998.902,1.79294519302076,47544.9811472757,1.33065222724522,0.455184695275022,11427054.0
40,Belgium,BEL,Europe & Central Asia,2019,535865804349.803,2.24083533103139,46641.7214017087,1.68975368856101,0.540461327098122,11488980.0
41,Belgium,BEL,Europe & Central Asia,2020,526021513474.243,-5.30447336526071,45587.968308319,-5.71172980752377,0.430996815099722,11538604.0
42,Belgium,BEL,Europe & Central Asia,2021,600904461226.347,6.92798360287613,51863.8311565054,6.48877041272659,0.411601996532257,11586195.0
43,Belgium,BEL,Europe & Central Asia,2022,583613982019.263,3.01472197492703,49942.0906424887,2.13654407577337,0.856132433382837,11685814.0
44,Belgium,BEL,Europe & Central Asia,2023,632216577075.109,1.36505523054922,53475.2934952935,0.192342045122217,1.16366497533437,11822592.0
45,Canada,CAN,North America,2009,1374625142157.29,-2.91508623949733,40874.8831932903,-4.02008812114738,1.14470768476526,33630069.0
46,Canada,CAN,North America,2010,1617343367486.26,3.09080637403602,47560.6666009406,1.95144747592553,1.11135202971694,34005902.0
47,Canada,CAN,North America,2011,1793326630174.52,3.13719438973661,52223.8588398531,2.13607713967458,0.97540725097113,34339221.0
48,Canada,CAN,North America,2012,1828366481521.6,1.75566132540601,52670.3447335415,0.658841990369126,1.08374652233653,34713395.0
49,Canada,CAN,North America,2013,1846597421834.98,2.32581357393478,52638.1187235237,1.25359012904651,1.05338098055318,35080992.0
50,Canada,CAN,North America,2014,1805749878439.94,2.87346677184995,50960.8431174661,1.8484095174269,1.00142284689661,35434066.0
51,Canada,CAN,North America,2015,1556508816217.14,0.649970993709132,43594.1941045394,-0.112369172949158,0.760300145238936,35704498.0
52,Canada,CAN,North America,2016,1527994741907.43,1.03855093491798,42314.0615817218,-0.0982963525159875,1.13153974027004,36110803.0
53,Canada,CAN,North America,2017,1649265644244.09,3.03383490260789,45129.628116623,1.80946446279282,1.19543575451553,36545075.0
54,Canada,CAN,North America,2018,1725329192783.02,2.74296343112555,46539.1761570405,1.28092657904244,1.43322615679352,37072620.0
55,Canada,CAN,North America,2019,1743725183672.52,1.9084319253883,46352.8693445211,0.42965758108582,1.46171259938134,37618495.0
56,Canada,CAN,North America,2020,1655684730000.19,-5.03823344128351,43537.839298904,-6.06240642959015,1.08436897113225,38028638.0
57,Canada,CAN,North America,2021,2007472181464.15,5.28695689105889,52496.8441693242,4.70538205187351,0.553902422386893,38239864.0
58,Canada,CAN,North America,2022,2161483369422.01,3.81986633913397,55509.393176404,1.95567065895641,1.81192255344382,38939056.0
59,Canada,CAN,North America,2023,2140085567791.45,1.06599445256434,53371.6974319701,-1.85450959009675,2.93227401162387,40097761.0
60,Chile,CHL,Latin America & Caribbean,2009,171777900623.177,-1.1180372326977,10204.5588537616,-2.1283005713077,1.02694120751704,16833447.0
61,Chile,CHL,Latin America & Caribbean,2010,217051209240.298,5.85165101730949,12764.5931178671,4.78894268723008,1.0090337555584,17004162.0
62,Chile,CHL,Latin America & Caribbean,2011,251382573885.594,6.22389678693851,14637.7561550875,5.17603699803075,0.991361115471139,17173573.0
63,Chile,CHL,Latin America & Caribbean,2012,267024782480.28,6.15534002096459,15397.7804504673,5.12573837988386,0.974635115583974,17341771.0
64,Chile,CHL,Latin America & Caribbean,2013,277395018837.366,3.30850824469113,15842.159166151,2.31640011770726,0.964976309009339,17509925.0
65,Chile,CHL,Latin America & Caribbean,2014,259560978231.552,1.79264947361806,14675.1508630779,0.772927820327766,1.00681495918115,17687108.0
66,Chile,CHL,Latin America & Caribbean,2015,242450355827.827,2.15194249853634,13567.3572174332,1.10575838093806,1.02942555374852,17870124.0
67,Chile,CHL,Latin America & Caribbean,2016,249344863933.461,1.75303874553305,13788.2400083224,0.550297851444384,1.18906102612278,18083879.0
68,Chile,CHL,Latin America & Caribbean,2017,276154259987.103,1.35769537797211,15034.0584350711,-0.213266442244986,1.56205545588869,18368577.0
69,Chile,CHL,Latin America & Caribbean,2018,295857562991.709,3.99002947521676,15820.0333659534,2.13907818098535,1.79596279901203,18701450.0
70,Chile,CHL,Latin America & Caribbean,2019,278285058719.466,0.634367533828438,14616.2072513761,-1.15233722364255,1.7913919716665,19039485.0
71,Chile,CHL,Latin America & Caribbean,2020,254042159309.311,-6.14347479224092,13162.5913519707,-7.41187882968487,1.36064363430941,19300315.0
72,Chile,CHL,Latin America & Caribbean,2021,315515014838.539,11.3339570691911,16185.9147709548,10.2323992648849,0.994344898418259,19493184.0
73,Chile,CHL,Latin America & Caribbean,2022,302116539409.03,2.05874008095333,15411.1739539112,1.48321236604264,0.565514127974157,19603733.0
74,Chile,CHL,Latin America & Caribbean,2023,335533331669.219,0.218780666901552,17093.2419713921,0.0867678733738302,0.131811438677878,19629590.0
75,Colombia,COL,Latin America & Caribbean,2009,232468663109.594,1.13964864548062,5245.95158468149,0.0016622794089613,1.13154130595269,44313917.0
76,Colombia,COL,Latin America & Caribbean,2010,286498534094.963,4.49465897070922,6392.75802564031,3.32373450571197,1.12688471543895,44816108.0
77,Colombia,COL,Latin America & Caribbean,2011,334966134804.887,6.94789198173555,7392.94359822972,5.78469976561988,1.09358307436582,45308899.0
78,Colombia,COL,Latin America & Caribbean,2012,370691143018.039,3.91263576716115,8096.80150827421,2.83788902621922,1.03966499994087,45782417.0
79,Colombia,COL,Latin America & Caribbean,2013,382093697077.685,5.13399351995672,8263.64192942212,4.09826590865887,0.990034781454962,46237930.0
80,Colombia,COL,Latin America & Caribbean,2014,381240864422.406,4.49903000110972,8167.47284156277,3.51395347912819,0.947136923375947,46677947.0
81,Colombia,COL,Latin America & Caribbean,2015,293492370193.166,2.95590137527523,6228.65162110371,1.9906164936335,0.941994067106625,47119728.0
82,Colombia,COL,Latin America & Caribbean,2016,282720100286.228,2.08738250162794,5936.26102166829,1.0022727252119,1.068611890834,47625955.0
83,Colombia,COL,Latin America & Caribbean,2017,311866875156.879,1.35936086788746,6449.97098770131,-0.161953874918439,1.51228960592288,48351671.0
84,Colombia,COL,Latin America & Caribbean,2018,334198218098.276,2.56432428277704,6782.03792028237,0.638439615993107,1.89558675057496,49276961.0
85,Colombia,COL,Latin America & Caribbean,2019,323031701192.84,3.18685539245533,6436.50921493811,1.31495237842461,1.83074694246543,50187406.0
86,Colombia,COL,Latin America & Caribbean,2020,270348342541.465,-7.18591413760859,5308.16470717512,-8.54039537725433,1.47010203160178,50930662.0
87,Colombia,COL,Latin America & Caribbean,2021,318524633225.395,10.8011981904878,6182.9559438651,9.54105155997694,1.14382091580962,51516562.0
88,Colombia,COL,Latin America & Caribbean,2022,345329875078.512,7.2888838865514,6657.08669677355,6.54956011610601,0.691481571303501,51874024.0
89,Colombia,COL,Latin America & Caribbean,2023,363540156234.868,0.612181322079849,6979.72513470377,0.204317447798601,0.406206101195742,52085168.0
90,Costa Rica,CRI,Latin America & Caribbean,2009,30745714312.9905,-0.87345594081205,6737.8607505315,-2.20305716727071,1.35039395502168,4563127.0
91,Costa Rica,CRI,Latin America & Caribbean,2010,37658614803.848,5.36034347694341,8147.24398493375,4.01263887146661,1.2873898093698,4622252.0
92,Costa Rica,CRI,Latin America & Caribbean,2011,42762613699.9524,4.40315923935717,9137.4551007756,3.11652611610467,1.24002656207939,4679926.0
93,Costa Rica,CRI,Latin America & Caribbean,2012,47231655431.1389,4.88259241031079,9971.65165576585,3.62781247373715,1.20358030533586,4736593.0
94,Costa Rica,CRI,Latin America & Caribbean,2013,50949668840.8692,2.49476611386375,10633.2665504623,1.31951278902569,1.1532718484809,4791535.0
95,Costa Rica,CRI,Latin America & Caribbean,2014,52016408951.8225,3.54210987593986,10737.6788811529,2.41456400701435,1.09494595424381,4844288.0
96,Costa Rica,CRI,Latin America & Caribbean,2015,56441920821.0806,3.65208096806472,11529.9551730192,2.57317861070491,1.04634340433544,4895242.0
97,Costa Rica,CRI,Latin America & Caribbean,2016,58847019609.6549,4.20432325432709,11899.8139833748,3.15151339047799,1.01547072688832,4945205.0
98,Costa Rica,CRI,Latin America & Caribbean,2017,60516044657.2254,4.15769896239459,12118.1336248174,3.14326598585389,0.978713315995535,4993842.0
99,Costa Rica,CRI,Latin America & Caribbean,2018,62420164991.5374,2.61590440285156,12383.1499522763,1.66130830846163,0.934615300864476,5040734.0
100,Costa Rica,CRI,Latin America & Caribbean,2019,64417670521.1842,2.41751181706449,12669.3411549351,1.53529056591222,0.865128346659953,5084532.0
101,Costa Rica,CRI,Latin America & Caribbean,2020,62395610760.3912,-4.27335432054194,12179.2566735195,-4.99410158295288,0.755771068349343,5123105.0
102,Costa Rica,CRI,Latin America & Caribbean,2021,64960725734.1965,7.9357622471191,12604.0488374654,7.28965011679902,0.600406861056438,5153957.0
103,Costa Rica,CRI,Latin America & Caribbean,2022,69243626028.5936,4.55149177958398,13365.3563992546,4.00920256542521,0.520031291578434,5180829.0
104,Costa Rica,CRI,Latin America & Caribbean,2023,86497941439.0174,5.11192183224598,16595.3703837185,4.47981923743382,0.603176926750417,5212173.0
105,Czechia,CZE,Europe & Central Asia,2009,207434296805.33,-4.65733109171755,19861.6974295256,-5.19898191898565,0.569729451418061,10443936.0
106,Czechia,CZE,Europe & Central Asia,2010,209069940963.177,2.43490215904518,19960.0684872157,2.13688048446924,0.29136167418042,10474410.0
107,Czechia,CZE,Europe & Central Asia,2011,229562733398.948,1.76035962445222,21871.2660754128,1.55018979013502,0.206747667335417,10496088.0
108,Czechia,CZE,Europe & Central Asia,2012,208857719320.649,-0.785004299003617,19870.8012123403,-0.923734450159557,0.139925655740972,10510785.0
109,Czechia,CZE,Europe & Central Asia,2013,211685616592.931,-0.0459036735515213,20133.1691431353,-0.079052895284633,0.0331699460503076,10514272.0
110,Czechia,CZE,Europe & Central Asia,2014,209358834156.329,2.26210289708078,19890.9199056648,2.15450047888164,0.105277581527518,10525347.0
111,Czechia,CZE,Europe & Central Asia,2015,188033050459.881,5.38838083815307,17829.6983223668,5.18140265379816,0.196588748472653,10546059.0
112,Czechia,CZE,Europe & Central Asia,2016,196272068576.338,2.5372845203138,18575.2320271915,2.34055226080498,0.192048415842684,10566332.0
113,Czechia,CZE,Europe & Central Asia,2017,218628940951.675,5.16872430413071,20636.199952435,4.88972204225595,0.265642663548985,10594438.0
114,Czechia,CZE,Europe & Central Asia,2018,249000540729.179,3.22008806955105,23424.4804601855,2.87546852691743,0.334427262299794,10629928.0
115,Czechia,CZE,Europe & Central Asia,2019,252548179964.897,3.02987866345279,23664.8478631108,2.62495626738699,0.393788864202175,10671870.0
116,Czechia,CZE,Europe & Central Asia,2020,245974558654.043,-5.50296796125089,22992.8793833348,-5.73252689432169,0.243222682211879,10697858.0
117,Czechia,CZE,Europe & Central Asia,2021,281791218507.1,3.55302130899085,26822.5141862111,5.4463696180117,-1.81187141002542,10505772.0
118,Czechia,CZE,Europe & Central Asia,2022,290565654835.809,2.35100353961535,27226.6156386023,0.75566135591751,1.5709725672011,10672118.0
119,Czechia,CZE,Europe & Central Asia,2023,330858339871.686,-0.311479452106369,30427.4234688601,-2.15945531157405,1.87114719000125,10873689.0
120,Denmark,DNK,Europe & Central Asia,2009,321241303699.006,-4.90654772965155,58163.2768762815,-5.4140139985128,0.535079062079429,5523095.0
121,Denmark,DNK,Europe & Central Asia,2010,321995279401.502,1.87099114718497,58041.3984363385,1.41948663073603,0.444197154509531,5547683.0
122,Denmark,DNK,Europe & Central Asia,2011,344003137611.271,1.33677776690328,61753.647131977,0.920393685285319,0.411737855195019,5570572.0
123,Denmark,DNK,Europe & Central Asia,2012,327148943812.137,0.226499791802965,58507.5080517852,-0.149916088315891,0.376272242619955,5591572.0
124,Denmark,DNK,Europe & Central Asia,2013,343584391647.927,0.933340972371226,61191.1937042028,0.513424427502201,0.416901360752097,5614932.0
125,Denmark,DNK,Europe & Central Asia,2014,352993631617.708,1.61939381103033,62548.9847332908,1.10543346611018,0.507053283010163,5643475.0
126,Denmark,DNK,Europe & Central Asia,2015,302673070846.857,2.34259110757047,53254.8563700916,1.62216625804921,0.706423849687002,5683483.0
127,Denmark,DNK,Europe & Central Asia,2016,313115929314.339,3.24595698524396,54663.9983719195,2.44336887407064,0.780392644135167,5728010.0
128,Denmark,DNK,Europe & Central Asia,2017,332121063806.391,2.82173634129026,57610.0981801135,2.16235511316154,0.643350903737356,5764980.0
129,Denmark,DNK,Europe & Central Asia,2018,356841216410.068,1.98953731496432,61591.9288698958,1.4850851572351,0.495838925879129,5793636.0
130,Denmark,DNK,Europe & Central Asia,2019,346498737961.635,1.49348695853648,59592.9806886454,1.13065749415978,0.358130915892652,5814422.0
131,Denmark,DNK,Europe & Central Asia,2020,354762748338.661,-2.42451267861938,60836.5924121638,-2.70866841979111,0.291641177476633,5831404.0
132,Denmark,DNK,Europe & Central Asia,2021,405687998852.691,6.84452190183443,69268.6517983134,6.38244434165682,0.433414489409722,5856733.0
133,Denmark,DNK,Europe & Central Asia,2022,400167196948.707,2.73117445421431,67790.0539923276,1.92534106676851,0.787502464739957,5903037.0
134,Denmark,DNK,Europe & Central Asia,2023,404198757537.974,1.88961038591202,67967.3818685562,1.13721113330374,0.741185515720057,5946952.0
135,Estonia,EST,Europe & Central Asia,2009,19633031397.6104,-14.6290550324223,14711.7352728223,-14.4643283839458,-0.192768077420229,1334515.0
136,Estonia,EST,Europe & Central Asia,2010,19523477325.6235,2.44426511799784,14663.0446126465,2.67816403908816,-0.22805796852935,1331475.0
137,Estonia,EST,Europe & Central Asia,2011,23213994093.4631,7.26308458128695,17487.8047830922,7.58921166461815,-0.303582823643979,1327439.0
138,Estonia,EST,Europe & Central Asia,2012,23019150071.1867,3.22820049358981,17403.2053254767,3.59836215956679,-0.357944411443807,1322696.0
139,Estonia,EST,Europe & Central Asia,2013,25115753366.1114,1.45842863615992,19056.0019226989,1.82015416069549,-0.355891802625531,1317997.0
140,Estonia,EST,Europe & Central Asia,2014,26634083965.0987,3.01136658651455,20261.0667303886,3.28187481366284,-0.262256175097854,1314545.0
141,Estonia,EST,Europe & Central Asia,2015,22890762090.1508,1.85302004629342,17402.0376128079,1.78627469426176,0.0655525295417938,1315407.0
142,Estonia,EST,Europe & Central Asia,2016,24072829276.7744,3.15556481438308,18295.3429322114,3.12553830458751,0.0291122255540077,1315790.0
143,Estonia,EST,Europe & Central Asia,2017,26924385103.0659,5.79204467466494,20437.765376736,5.66403908236126,0.121070631466687,1317384.0
144,Estonia,EST,Europe & Central Asia,2018,30624720196.229,3.78420084952826,23165.8494786437,3.42361905839128,0.348039137980543,1321977.0
145,Estonia,EST,Europe & Central Asia,2019,31290453293.545,4.03368839094283,23581.656836882,3.64786387348042,0.371554389037477,1326898.0
146,Estonia,EST,Europe & Central Asia,2020,31330419851.1487,-0.965410617081545,23565.1759437969,-1.16086940794079,0.197559185177642,1329522.0
147,Estonia,EST,Europe & Central Asia,2021,36864792511.6351,7.2493263542448,27698.4793450267,7.13570556057577,0.105996956310127,1330932.0
148,Estonia,EST,Europe & Central Asia,2022,37921480881.5429,-0.461002668410416,28114.1431760201,-1.78254144559237,1.33655151148286,1348840.0
149,Estonia,EST,Europe & Central Asia,2023,40744848827.9537,-3.00559012612986,29823.7496069016,-4.23723542128097,1.27794159737588,1366188.0
150,France,FRA,Europe & Central Asia,2009,2700887366932.03,-2.87331382849632,41737.7635518137,-3.37039728344887,0.513102876178491,64710879.0
151,France,FRA,Europe & Central Asia,2010,2645187882116.67,1.94943762312663,40676.0647913181,1.44824526229692,0.492821125690305,65030575.0
152,France,FRA,Europe & Central Asia,2011,2865157541994.17,2.19270063266654,43846.4660764798,1.70061040175906,0.482694781758347,65345233.0
153,France,FRA,Europe & Central Asia,2012,2683671716967.19,0.313134751077172,40870.8523645734,-0.171161336111382,0.483953489768883,65662240.0
154,France,FRA,Europe & Central Asia,2013,2811876903329.03,0.576326674771792,42602.7179652667,0.0581495050462166,0.516539661307546,66002289.0
155,France,FRA,Europe & Central Asia,2014,2855964488590.19,0.956183052371557,43068.5487241739,0.484564448270447,0.46824634207038,66312067.0
156,France,FRA,Europe & Central Asia,2015,2439188643162.5,1.1129123405747,36652.9223052178,0.754024352327519,0.355569240058298,66548272.0
157,France,FRA,Europe & Central Asia,2016,2472964344587.17,1.09546440372048,37062.5335723829,0.829056664516742,0.263868788565368,66724104.0
158,France,FRA,Europe & Central Asia,2017,2595151045197.65,2.29141999417021,38781.0494870836,1.99499844733441,0.29020211635109,66918020.0
159,France,FRA,Europe & Central Asia,2018,2790956878746.66,1.86506607081999,41557.8548588876,1.50053912327405,0.358494581816163,67158348.0
160,France,FRA,Europe & Central Asia,2019,2728870246705.88,1.84297181445896,40494.8982936276,1.49589898756051,0.341374143157509,67388001.0
161,France,FRA,Europe & Central Asia,2020,2647418691598.45,-7.54045916249407,39179.7442596057,-7.7910085087493,0.271350507669993,67571107.0
162,France,FRA,Europe & Central Asia,2021,2959355819170.5,6.43520962104938,43671.3084099631,6.13176131597774,0.285508618638434,67764304.0
163,France,FRA,Europe & Central Asia,2022,2779092236505.85,2.45475817660707,40886.2532680273,2.14273164932905,0.305015246719983,67971311.0
164,France,FRA,Europe & Central Asia,2023,3030904089607.9,0.703718546620237,44460.8178457009,0.409870599065499,0.292221085514903,68170228.0
165,Germany,DEU,Europe & Central Asia,2009,3411261212652.34,-5.69383633640285,41650.3678297162,-5.45457716940945,-0.253383410163402,81902307.0
166,Germany,DEU,Europe & Central Asia,2010,3399667820000.01,4.17988249873657,41572.4559481507,4.33960677706354,-0.153198446937304,81776930.0
167,Germany,DEU,Europe & Central Asia,2011,3749314991050.59,3.92519270463411,46705.8957963353,5.86963573749217,-1.8537146287573,80274983.0
168,Germany,DEU,Europe & Central Asia,2012,3527143188785.16,0.418497594217598,43855.8544658618,0.230160992711959,0.187727800567293,80425823.0
169,Germany,DEU,Europe & Central Asia,2013,3733804649549.03,0.437591303144671,46298.9229177341,0.163870562978019,0.272900214681538,80645605.0
170,Germany,DEU,Europe & Central Asia,2014,3889093051023.52,2.20954343134872,48023.8699845462,1.7843418861469,0.416877359168292,80982500.0
171,Germany,DEU,Europe & Central Asia,2015,3357585719351.56,1.49193152760772,41103.2564363768,0.617105353219898,0.865702643950251,81686611.0
172,Germany,DEU,Europe & Central Asia,2016,3469853463945.53,2.22999986782015,42136.1207907991,1.40810207548923,0.807218538573871,82348669.0
173,Germany,DEU,Europe & Central Asia,2017,3690849152517.65,2.68023111405891,44652.5891722719,2.29720604740949,0.373724559895838,82657002.0
174,Germany,DEU,Europe & Central Asia,2018,3974443355019.6,0.981232606004738,47939.2782884504,0.678212594110718,0.300526701992065,82905782.0
175,Germany,DEU,Europe & Central Asia,2019,3889177589254.9,1.07547163576423,46805.1384334439,0.847783197111852,0.22551987421288,83092962.0
176,Germany,DEU,Europe & Central Asia,2020,3887727161914.41,-3.82676871619293,46749.4762280016,-3.90530358342936,0.0816931586494595,83160871.0
177,Germany,DEU,Europe & Central Asia,2021,4278503934689.85,3.16381994194575,51426.7503654421,3.12016297281919,0.0423270572552137,83196078.0
178,Germany,DEU,Europe & Central Asia,2022,4082469490797.68,1.80620896724351,48717.9911402128,1.07495188724516,0.720875455989295,83797985.0
179,Germany,DEU,Europe & Central Asia,2023,4456081016705.96,-0.304934575740816,52745.7557064131,-1.11243585596384,0.813269249881238,84482267.0
